"Datetime","Substrate","Trial","lux","Microhabitat","Weather","Species","Size","Tb","lux.1000","Time"
2020-06-27 08:18:00,17.7,"T1",8722.199,NA,NA,"P. hernandesi","Large",14.2,8.722199,2021-12-03 08:18:00
2020-06-27 08:23:00,18.3,"T1",8431.497,NA,NA,"P. hernandesi","Large",14.3,8.431497,2021-12-03 08:23:00
2020-06-27 08:28:00,17.8,"T1",15117.645,NA,NA,"P. hernandesi","Large",15.2,15.117645,2021-12-03 08:28:00
2020-06-27 08:33:00,19.1,"T1",13954.837,NA,NA,"P. hernandesi","Large",15.6,13.954837,2021-12-03 08:33:00
2020-06-27 08:38:00,18,"T1",16280.454,NA,NA,"P. hernandesi","Large",16.7,16.280454,2021-12-03 08:38:00
2020-06-27 08:43:00,18.2,"T1",10466.412,NA,NA,"P. hernandesi","Large",16.8,10.466412,2021-12-03 08:43:00
2020-06-27 08:48:00,17.6,"T1",6105.88,NA,NA,"P. hernandesi","Large",16.9,6.10588,2021-12-03 08:48:00
2020-06-27 08:53:00,17.3,"T1",9012.901,NA,NA,"P. hernandesi","Large",16.9,9.012901,2021-12-03 08:53:00
2020-06-27 08:58:00,17.6,"T1",10466.412,NA,NA,"P. hernandesi","Large",17.3,10.466412,2021-12-03 08:58:00
2020-06-27 09:03:00,17.6,"T1",2762.806,NA,NA,"P. hernandesi","Large",17.3,2.762806,2021-12-03 09:03:00
2020-06-27 09:08:00,18.1,"T1",5815.178,NA,NA,"P. hernandesi","Large",18.4,5.815178,2021-12-03 09:08:00
2020-06-27 09:13:00,19.5,"T1",12792.028,NA,NA,"P. hernandesi","Large",20.2,12.792028,2021-12-03 09:13:00
2020-06-27 09:18:00,19.8,"T1",9012.901,NA,NA,"P. hernandesi","Large",20.4,9.012901,2021-12-03 09:18:00
2020-06-27 09:23:00,24.3,"T1",18606.071,NA,NA,"P. hernandesi","Large",23.1,18.606071,2021-12-03 09:23:00
2020-06-27 09:28:00,22.8,"T1",23257.304,NA,NA,"P. hernandesi","Large",23.3,23.257304,2021-12-03 09:28:00
2020-06-27 09:33:00,25.7,"T1",25582.921,NA,NA,"P. hernandesi","Large",28.3,25.582921,2021-12-03 09:33:00
2020-06-27 09:38:00,28.6,"T1",41862.239,NA,NA,"P. hernandesi","Large",31.4,41.862239,2021-12-03 09:38:00
2020-06-27 09:43:00,31.1,"T1",55815.941,NA,NA,"P. hernandesi","Large",34.4,55.815941,2021-12-03 09:43:00
2020-06-27 09:48:00,33.1,"T1",69769.642,NA,NA,"P. hernandesi","Large",36.8,69.769642,2021-12-03 09:48:00
2020-06-27 09:53:00,35.1,"T1",74418.605,NA,NA,"P. hernandesi","Large",38.4,74.418605,2021-12-03 09:53:00
2020-06-27 09:58:00,36.6,"T1",74418.605,NA,NA,"P. hernandesi","Large",39.7,74.418605,2021-12-03 09:58:00
2020-06-27 10:03:00,38.3,"T1",74418.605,NA,NA,"P. hernandesi","Large",40.5,74.418605,2021-12-03 10:03:00
2020-06-27 10:08:00,39.7,"T1",41862.239,NA,NA,"P. hernandesi","Large",41.7,41.862239,2021-12-03 10:08:00
2020-06-27 10:13:00,39.8,"T1",74418.605,NA,NA,"P. hernandesi","Large",42.2,74.418605,2021-12-03 10:13:00
2020-06-27 10:18:00,41.2,"T1",74418.605,NA,NA,"P. hernandesi","Large",42.7,74.418605,2021-12-03 10:18:00
2020-06-27 10:23:00,41.4,"T1",74418.605,NA,NA,"P. hernandesi","Large",42.4,74.418605,2021-12-03 10:23:00
2020-06-27 10:28:00,41.4,"T1",74418.605,NA,NA,"P. hernandesi","Large",41.9,74.418605,2021-12-03 10:28:00
2020-06-27 10:33:00,39.3,"T1",74418.605,NA,NA,"P. hernandesi","Large",41.1,74.418605,2021-12-03 10:33:00
2020-06-27 10:38:00,38.9,"T1",69769.642,NA,NA,"P. hernandesi","Large",40.2,69.769642,2021-12-03 10:38:00
2020-06-27 10:43:00,39.6,"T1",69769.642,NA,NA,"P. hernandesi","Large",39.8,69.769642,2021-12-03 10:43:00
2020-06-27 10:48:00,36.8,"T1",60467.174,NA,NA,"P. hernandesi","Large",38.4,60.467174,2021-12-03 10:48:00
2020-06-27 10:53:00,35.4,"T1",69769.642,NA,NA,"P. hernandesi","Large",36,69.769642,2021-12-03 10:53:00
2020-06-27 10:58:00,34.3,"T1",65118.408,NA,NA,"P. hernandesi","Large",34.3,65.118408,2021-12-03 10:58:00
2020-06-27 11:03:00,34.7,"T1",46513.473,NA,NA,"P. hernandesi","Large",34.1,46.513473,2021-12-03 11:03:00
2020-06-27 11:08:00,34.5,"T1",46513.473,NA,NA,"P. hernandesi","Large",33.9,46.513473,2021-12-03 11:08:00
2020-06-27 11:13:00,33.7,"T1",27908.538,NA,NA,"P. hernandesi","Large",33.7,27.908538,2021-12-03 11:13:00
2020-06-27 11:18:00,32.9,"T1",12792.028,NA,NA,"P. hernandesi","Large",33.1,12.792028,2021-12-03 11:18:00
2020-06-27 11:23:00,32.3,"T1",41862.239,NA,NA,"P. hernandesi","Large",32.4,41.862239,2021-12-03 11:23:00
2020-06-27 11:28:00,31.9,"T1",34885.389,NA,NA,"P. hernandesi","Large",31.7,34.885389,2021-12-03 11:28:00
2020-06-27 11:33:00,31.9,"T1",15117.645,NA,NA,"P. hernandesi","Large",31.2,15.117645,2021-12-03 11:33:00
2020-06-27 11:38:00,33,"T1",74418.605,NA,NA,"P. hernandesi","Large",31.1,74.418605,2021-12-03 11:38:00
2020-06-28 17:38:00,32.9,"T2",20931.687,"Open","Overcast","P. hernandesi","Large",19.6,20.931687,2021-12-03 17:38:00
2020-06-28 17:43:00,32.7,"T2",25582.921,"Open","Overcast","P. hernandesi","Large",21.9,25.582921,2021-12-03 17:43:00
2020-06-28 17:48:00,32.3,"T2",25582.921,"Open","Overcast","P. hernandesi","Large",25.4,25.582921,2021-12-03 17:48:00
2020-06-28 17:53:00,31.2,"T2",23257.304,"Open","Overcast","P. hernandesi","Large",26.3,23.257304,2021-12-03 17:53:00
2020-06-28 17:58:00,30.4,"T2",18606.071,"Open","Overcast","P. hernandesi","Large",26.5,18.606071,2021-12-03 17:58:00
2020-06-28 18:03:00,30.1,"T2",20931.687,"Open","Overcast","P. hernandesi","Large",26.8,20.931687,2021-12-03 18:03:00
2020-06-28 18:08:00,30.1,"T2",20931.687,"Open","Overcast","P. hernandesi","Large",27.1,20.931687,2021-12-03 18:08:00
2020-06-28 18:13:00,28.9,"T2",18606.071,"Open","Overcast","P. hernandesi","Large",26.9,18.606071,2021-12-03 18:13:00
2020-06-28 18:18:00,28.5,"T2",16280.454,"Open","Overcast","P. hernandesi","Large",26.5,16.280454,2021-12-03 18:18:00
2020-06-28 18:23:00,27.6,"T2",13954.837,"Open","Overcast","P. hernandesi","Large",26.2,13.954837,2021-12-03 18:23:00
2020-06-28 18:28:00,27,"T2",12792.028,"Open","Overcast","P. hernandesi","Large",25.6,12.792028,2021-12-03 18:28:00
2020-06-28 18:33:00,26.2,"T2",11629.22,"Open","Overcast","P. hernandesi","Large",24.9,11.62922,2021-12-03 18:33:00
2020-06-28 18:38:00,26.4,"T2",10466.412,"Open","Overcast","P. hernandesi","Large",24.4,10.466412,2021-12-03 18:38:00
2020-06-28 18:43:00,25.9,"T2",10466.412,"Open","Overcast","P. hernandesi","Large",24.2,10.466412,2021-12-03 18:43:00
2020-06-28 18:48:00,24.9,"T2",9303.603,"Open","Overcast","P. hernandesi","Large",23.5,9.303603,2021-12-03 18:48:00
2020-06-30 10:28:00,37.2,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",29.3,74.418605,2021-12-03 10:28:00
2020-06-30 10:33:00,38.5,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",34.3,74.418605,2021-12-03 10:33:00
2020-06-30 10:38:00,38.6,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",35.5,74.418605,2021-12-03 10:38:00
2020-06-30 10:43:00,38.2,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",36.7,74.418605,2021-12-03 10:43:00
2020-06-30 10:48:00,39.2,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",37.4,74.418605,2021-12-03 10:48:00
2020-06-30 10:53:00,40.4,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",38.3,74.418605,2021-12-03 10:53:00
2020-06-30 10:58:00,41.4,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",39.1,74.418605,2021-12-03 10:58:00
2020-06-30 11:03:00,42.6,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",39.7,74.418605,2021-12-03 11:03:00
2020-06-30 11:08:00,44.3,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",41.1,74.418605,2021-12-03 11:08:00
2020-06-30 11:13:00,45.3,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",40.9,74.418605,2021-12-03 11:13:00
2020-06-30 11:18:00,44.8,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",41.4,74.418605,2021-12-03 11:18:00
2020-06-30 11:23:00,45,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",42.6,74.418605,2021-12-03 11:23:00
2020-06-30 11:28:00,45.9,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.5,74.418605,2021-12-03 11:28:00
2020-06-30 11:33:00,47.6,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",44.3,74.418605,2021-12-03 11:33:00
2020-06-30 11:38:00,45.4,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.4,74.418605,2021-12-03 11:38:00
2020-06-30 11:43:00,48.6,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.1,74.418605,2021-12-03 11:43:00
2020-06-30 11:48:00,49.1,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",42.7,74.418605,2021-12-03 11:48:00
2020-06-30 11:53:00,48.9,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",42.9,74.418605,2021-12-03 11:53:00
2020-06-30 11:58:00,48.7,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",42.5,74.418605,2021-12-03 11:58:00
2020-06-30 12:03:00,49.8,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",42.9,74.418605,2021-12-03 12:03:00
2020-06-30 12:08:00,51.5,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.1,74.418605,2021-12-03 12:08:00
2020-06-30 12:13:00,49.6,"T3",55815.941,"Open","Sunny","P. hernandesi","Large",44,55.815941,2021-12-03 12:13:00
2020-06-30 12:18:00,48.9,"T3",41862.239,"Open","Sunny","P. hernandesi","Large",43.6,41.862239,2021-12-03 12:18:00
2020-06-30 12:23:00,49.8,"T3",37211.006,"Open","Sunny","P. hernandesi","Large",44.9,37.211006,2021-12-03 12:23:00
2020-06-30 12:28:00,48.6,"T3",55815.941,"Open","Sunny","P. hernandesi","Large",43.7,55.815941,2021-12-03 12:28:00
2020-06-30 12:33:00,49.5,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",44.1,74.418605,2021-12-03 12:33:00
2020-06-30 12:38:00,48.4,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.8,74.418605,2021-12-03 12:38:00
2020-06-30 12:43:00,50.8,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.8,74.418605,2021-12-03 12:43:00
2020-06-30 12:48:00,51.1,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",43.8,74.418605,2021-12-03 12:48:00
2020-06-30 12:53:00,51.6,"T3",74418.605,"Open","Sunny","P. hernandesi","Large",44.7,74.418605,2021-12-03 12:53:00
2020-06-30 17:54:00,20.9,"T4",4507.018,"Shade",NA,"P. hernandesi","Large",19.4,4.507018,2021-12-03 17:54:00
2020-06-30 17:59:00,20.6,"T4",4216.316,"Shade",NA,"P. hernandesi","Large",18.2,4.216316,2021-12-03 17:59:00
2020-06-30 18:04:00,20.2,"T4",4943.071,"Shade",NA,"P. hernandesi","Large",17.8,4.943071,2021-12-03 18:04:00
2020-06-30 18:09:00,19.7,"T4",4652.369,"Shade",NA,"P. hernandesi","Large",17.7,4.652369,2021-12-03 18:09:00
2020-06-30 18:14:00,19.4,"T4",3925.614,"Shade",NA,"P. hernandesi","Large",17.3,3.925614,2021-12-03 18:14:00
2020-06-30 18:19:00,19,"T4",3925.614,"Shade",NA,"P. hernandesi","Large",17.2,3.925614,2021-12-03 18:19:00
2020-06-30 18:24:00,18.8,"T4",3780.263,"Shade",NA,"P. hernandesi","Large",17,3.780263,2021-12-03 18:24:00
2020-06-30 18:29:00,18.4,"T4",3634.912,"Shade",NA,"P. hernandesi","Large",16.8,3.634912,2021-12-03 18:29:00
2020-06-30 18:34:00,17.9,"T4",3634.912,"Shade",NA,"P. hernandesi","Large",16.7,3.634912,2021-12-03 18:34:00
2020-06-30 18:39:00,17.8,"T4",3489.561,"Shade",NA,"P. hernandesi","Large",16.6,3.489561,2021-12-03 18:39:00
2020-06-30 18:44:00,17.6,"T4",3489.561,"Shade",NA,"P. hernandesi","Large",16.4,3.489561,2021-12-03 18:44:00
2020-06-30 18:49:00,17.3,"T4",3344.21,"Shade",NA,"P. hernandesi","Large",16.3,3.34421,2021-12-03 18:49:00
2020-07-01 11:29:00,20.2,"T5",41862.239,"Shade","Sunny","P. hernandesi","Large",22.9,41.862239,2021-12-03 11:29:00
2020-07-01 11:34:00,23.1,"T5",25582.921,"Shade","Sunny","P. hernandesi","Large",23.8,25.582921,2021-12-03 11:34:00
2020-07-01 11:39:00,22.9,"T5",16280.454,"Shade","Sunny","P. hernandesi","Large",21.6,16.280454,2021-12-03 11:39:00
2020-07-01 11:44:00,22.4,"T5",9303.603,"Shade","Sunny","P. hernandesi","Large",21.2,9.303603,2021-12-03 11:44:00
2020-07-01 11:49:00,22.1,"T5",4507.018,"Shade","Sunny","P. hernandesi","Large",21.8,4.507018,2021-12-03 11:49:00
2020-07-01 11:54:00,21.1,"T5",60467.174,"Shade","Sunny","P. hernandesi","Large",22.5,60.467174,2021-12-03 11:54:00
2020-07-01 11:59:00,22.8,"T5",46513.473,"Shade","Sunny","P. hernandesi","Large",21.9,46.513473,2021-12-03 11:59:00
2020-07-01 12:04:00,24.1,"T5",25582.921,"Shade","Sunny","P. hernandesi","Large",22.8,25.582921,2021-12-03 12:04:00
2020-07-01 12:09:00,25.3,"T5",9012.901,"Shade","Sunny","P. hernandesi","Large",22.9,9.012901,2021-12-03 12:09:00
2020-07-01 12:14:00,23.7,"T5",18606.071,"Shade","Sunny","P. hernandesi","Large",26.9,18.606071,2021-12-03 12:14:00
2020-07-01 12:19:00,23.6,"T5",60467.174,"Shade","Sunny","P. hernandesi","Large",31.1,60.467174,2021-12-03 12:19:00
2020-07-01 12:24:00,34.5,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",33.4,74.418605,2021-12-03 12:24:00
2020-07-01 12:29:00,36.2,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",34.4,74.418605,2021-12-03 12:29:00
2020-07-01 12:34:00,34.4,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",36.3,74.418605,2021-12-03 12:34:00
2020-07-01 12:39:00,43.7,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",35.5,74.418605,2021-12-03 12:39:00
2020-07-01 12:44:00,39.4,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",35.2,74.418605,2021-12-03 12:44:00
2020-07-01 12:49:00,39.7,"T5",51164.707,"Shade","Sunny","P. hernandesi","Large",36.9,51.164707,2021-12-03 12:49:00
2020-07-01 12:54:00,40.2,"T5",60467.174,"Shade","Sunny","P. hernandesi","Large",41.7,60.467174,2021-12-03 12:54:00
2020-07-01 12:59:00,47.9,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",43.1,74.418605,2021-12-03 12:59:00
2020-07-01 13:04:00,45,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",41.2,74.418605,2021-12-03 13:04:00
2020-07-01 13:09:00,38.3,"T5",74418.605,"Shade","Sunny","P. hernandesi","Large",37.6,74.418605,2021-12-03 13:09:00
2020-07-01 13:14:00,34.2,"T5",30234.155,"Shade","Sunny","P. hernandesi","Large",36.3,30.234155,2021-12-03 13:14:00
2020-07-01 13:19:00,32,"T5",46513.473,"Shade","Sunny","P. hernandesi","Large",33.4,46.513473,2021-12-03 13:19:00
2020-07-04 09:48:00,25.4,"T6",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",18.6,74.418605,2021-12-03 09:48:00
2020-07-04 09:53:00,24.3,"T6",32559.772,"Open","Partly Cloudy","P. hernandesi","Large",18.7,32.559772,2021-12-03 09:53:00
2020-07-04 09:58:00,24.7,"T6",27908.538,"Open","Partly Cloudy","P. hernandesi","Large",19.2,27.908538,2021-12-03 09:58:00
2020-07-04 10:03:00,27.1,"T6",69769.642,"Open","Partly Cloudy","P. hernandesi","Large",20.1,69.769642,2021-12-03 10:03:00
2020-07-04 10:08:00,33.9,"T6",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",23.1,74.418605,2021-12-03 10:08:00
2020-07-04 10:13:00,30.7,"T6",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",25.1,74.418605,2021-12-03 10:13:00
2020-07-04 10:18:00,29.1,"T6",32559.772,"Open","Partly Cloudy","P. hernandesi","Large",24.6,32.559772,2021-12-03 10:18:00
2020-07-04 11:28:00,20.2,"T7",12792.028,"Open","Partly Cloudy","P. hernandesi","Large",19.8,12.792028,2021-12-03 11:28:00
2020-07-04 11:33:00,20.1,"T7",15117.645,"Open","Partly Cloudy","P. hernandesi","Large",18.9,15.117645,2021-12-03 11:33:00
2020-07-04 11:38:00,20.7,"T7",18606.071,"Open","Partly Cloudy","P. hernandesi","Large",18.6,18.606071,2021-12-03 11:38:00
2020-07-04 11:43:00,21.3,"T7",20931.687,"Open","Partly Cloudy","P. hernandesi","Large",18.8,20.931687,2021-12-03 11:43:00
2020-07-04 11:48:00,22.4,"T7",27908.538,"Open","Partly Cloudy","P. hernandesi","Large",19.3,27.908538,2021-12-03 11:48:00
2020-07-04 11:53:00,21.1,"T7",23257.304,"Open","Partly Cloudy","P. hernandesi","Large",19.6,23.257304,2021-12-03 11:53:00
2020-07-04 11:58:00,21.2,"T7",17443.262,"Open","Partly Cloudy","P. hernandesi","Large",19.4,17.443262,2021-12-03 11:58:00
2020-07-04 12:03:00,22.7,"T7",23257.304,"Open","Partly Cloudy","P. hernandesi","Large",19.8,23.257304,2021-12-03 12:03:00
2020-07-04 12:08:00,36.6,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",22.8,74.418605,2021-12-03 12:08:00
2020-07-04 12:13:00,39.4,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",29.6,74.418605,2021-12-03 12:13:00
2020-07-04 12:18:00,46.4,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",34.4,74.418605,2021-12-03 12:18:00
2020-07-04 12:23:00,49.6,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",38.1,74.418605,2021-12-03 12:23:00
2020-07-04 12:28:00,47.4,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",39.8,74.418605,2021-12-03 12:28:00
2020-07-04 12:33:00,51.1,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",40.5,74.418605,2021-12-03 12:33:00
2020-07-04 12:38:00,53.4,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",42.3,74.418605,2021-12-03 12:38:00
2020-07-04 12:43:00,50.4,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",43.3,74.418605,2021-12-03 12:43:00
2020-07-04 12:48:00,42.6,"T7",65118.408,"Open","Partly Cloudy","P. hernandesi","Large",39.9,65.118408,2021-12-03 12:48:00
2020-07-04 12:53:00,45.7,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",37.6,74.418605,2021-12-03 12:53:00
2020-07-04 12:58:00,40.2,"T7",74418.605,"Open","Partly Cloudy","P. hernandesi","Large",37.4,74.418605,2021-12-03 12:58:00
2020-07-04 13:03:00,37.3,"T7",37211.006,"Open","Partly Cloudy","P. hernandesi","Large",35.3,37.211006,2021-12-03 13:03:00
2020-07-06 08:39:00,23.9,"T8",4507.018,"Dappled","Sunny","P. hernandesi","Large",17.3,4.507018,2021-12-03 08:39:00
2020-07-06 08:44:00,23.9,"T8",4361.667,"Dappled","Sunny","P. hernandesi","Large",16.8,4.361667,2021-12-03 08:44:00
2020-07-06 08:49:00,24.6,"T8",4361.667,"Dappled","Sunny","P. hernandesi","Large",16.4,4.361667,2021-12-03 08:49:00
2020-07-06 08:54:00,24.8,"T8",4507.018,"Dappled","Sunny","P. hernandesi","Large",15.8,4.507018,2021-12-03 08:54:00
2020-07-06 08:59:00,26.2,"T8",4652.369,"Dappled","Sunny","P. hernandesi","Large",16.8,4.652369,2021-12-03 08:59:00
2020-07-06 09:04:00,30.1,"T8",4652.369,"Dappled","Sunny","P. hernandesi","Large",17.3,4.652369,2021-12-03 09:04:00
2020-07-06 09:09:00,32.2,"T8",4652.369,"Dappled","Sunny","P. hernandesi","Large",18,4.652369,2021-12-03 09:09:00
2020-07-06 09:14:00,32.3,"T8",4943.071,"Dappled","Sunny","P. hernandesi","Large",17.5,4.943071,2021-12-03 09:14:00
2020-07-06 09:19:00,32.4,"T8",51164.707,"Dappled","Sunny","P. hernandesi","Large",18.3,51.164707,2021-12-03 09:19:00
2020-07-06 09:24:00,30.1,"T8",74418.605,"Dappled","Sunny","P. hernandesi","Large",21,74.418605,2021-12-03 09:24:00
2020-07-06 09:29:00,30.1,"T8",74418.605,"Dappled","Sunny","P. hernandesi","Large",23.9,74.418605,2021-12-03 09:29:00
2020-07-06 09:34:00,31.2,"T8",74418.605,"Dappled","Sunny","P. hernandesi","Large",26.1,74.418605,2021-12-03 09:34:00
2020-07-06 09:39:00,34.3,"T8",60467.174,"Dappled","Sunny","P. hernandesi","Large",27,60.467174,2021-12-03 09:39:00
2020-07-06 09:44:00,33.1,"T8",5815.178,"Dappled","Sunny","P. hernandesi","Large",26.8,5.815178,2021-12-03 09:44:00
2020-07-06 09:49:00,32.3,"T8",5524.476,"Dappled","Sunny","P. hernandesi","Large",26.3,5.524476,2021-12-03 09:49:00
2020-07-06 09:54:00,31.9,"T8",5524.476,"Dappled","Sunny","P. hernandesi","Large",25.2,5.524476,2021-12-03 09:54:00
2020-07-06 09:59:00,32.9,"T8",5815.178,"Dappled","Sunny","P. hernandesi","Large",23.3,5.815178,2021-12-03 09:59:00
2020-07-06 10:04:00,35.9,"T8",5815.178,"Dappled","Sunny","P. hernandesi","Large",23.4,5.815178,2021-12-03 10:04:00
2020-07-06 10:09:00,36.6,"T8",5815.178,"Dappled","Sunny","P. hernandesi","Large",24.3,5.815178,2021-12-03 10:09:00
2020-07-09 09:51:00,29.3,"T10",46513.473,"Open","Sunny","P. hernandesi","Large",21.3,46.513473,2021-12-03 09:51:00
2020-07-09 09:56:00,28.6,"T10",60467.174,"Open","Sunny","P. hernandesi","Large",22.9,60.467174,2021-12-03 09:56:00
2020-07-09 10:01:00,28.6,"T10",69769.642,"Open","Sunny","P. hernandesi","Large",24,69.769642,2021-12-03 10:01:00
2020-07-09 10:06:00,29.6,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",25.2,74.418605,2021-12-03 10:06:00
2020-07-09 10:11:00,29.2,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",25.8,74.418605,2021-12-03 10:11:00
2020-07-09 10:16:00,29.1,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",26.3,74.418605,2021-12-03 10:16:00
2020-07-09 10:21:00,29.6,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",27,74.418605,2021-12-03 10:21:00
2020-07-09 10:26:00,29.9,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",27.6,74.418605,2021-12-03 10:26:00
2020-07-09 10:31:00,30.4,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",28.1,74.418605,2021-12-03 10:31:00
2020-07-09 10:36:00,31.3,"T10",69769.642,"Open","Sunny","P. hernandesi","Large",28.7,69.769642,2021-12-03 10:36:00
2020-07-09 10:41:00,33.2,"T10",65118.408,"Open","Sunny","P. hernandesi","Large",29.5,65.118408,2021-12-03 10:41:00
2020-07-09 10:46:00,32.6,"T10",65118.408,"Open","Sunny","P. hernandesi","Large",30,65.118408,2021-12-03 10:46:00
2020-07-09 10:51:00,32.8,"T10",65118.408,"Open","Sunny","P. hernandesi","Large",30.2,65.118408,2021-12-03 10:51:00
2020-07-09 10:56:00,33.5,"T10",55815.941,"Open","Sunny","P. hernandesi","Large",30.8,55.815941,2021-12-03 10:56:00
2020-07-09 11:01:00,34.2,"T10",51164.707,"Open","Sunny","P. hernandesi","Large",31.4,51.164707,2021-12-03 11:01:00
2020-07-09 11:06:00,35.1,"T10",51164.707,"Open","Sunny","P. hernandesi","Large",32.2,51.164707,2021-12-03 11:06:00
2020-07-09 11:11:00,35.2,"T10",60467.174,"Open","Sunny","P. hernandesi","Large",32.9,60.467174,2021-12-03 11:11:00
2020-07-09 11:16:00,35.9,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",33.1,74.418605,2021-12-03 11:16:00
2020-07-09 11:21:00,36,"T10",74418.605,"Open","Sunny","P. hernandesi","Large",33.8,74.418605,2021-12-03 11:21:00
2020-07-10 10:33:00,20.6,"T11",2762.806,"Shade","Sunny","P. hernandesi","Large",16.2,2.762806,2021-12-03 10:33:00
2020-07-10 10:38:00,20.4,"T11",2762.806,"Shade","Sunny","P. hernandesi","Large",15,2.762806,2021-12-03 10:38:00
2020-07-10 10:43:00,20.4,"T11",2908.157,"Shade","Sunny","P. hernandesi","Large",14.1,2.908157,2021-12-03 10:43:00
2020-07-10 10:48:00,20.2,"T11",2908.157,"Shade","Sunny","P. hernandesi","Large",13.6,2.908157,2021-12-03 10:48:00
2020-07-10 10:53:00,20.7,"T11",3053.508,"Shade","Sunny","P. hernandesi","Large",13.2,3.053508,2021-12-03 10:53:00
2020-07-10 10:58:00,20.2,"T11",3053.508,"Shade","Sunny","P. hernandesi","Large",13.3,3.053508,2021-12-03 10:58:00
2020-07-10 11:03:00,20.2,"T11",3198.859,"Shade","Sunny","P. hernandesi","Large",13.2,3.198859,2021-12-03 11:03:00
2020-07-10 11:08:00,20.5,"T11",3198.859,"Shade","Sunny","P. hernandesi","Large",13.5,3.198859,2021-12-03 11:08:00
2020-07-10 11:13:00,20.8,"T11",6396.582,"Shade","Sunny","P. hernandesi","Large",13.5,6.396582,2021-12-03 11:13:00
2020-07-10 11:18:00,21.1,"T11",3344.21,"Shade","Sunny","P. hernandesi","Large",13.4,3.34421,2021-12-03 11:18:00
2020-07-10 11:23:00,21,"T11",3489.561,"Shade","Sunny","P. hernandesi","Large",13.9,3.489561,2021-12-03 11:23:00
2020-07-10 11:28:00,21.3,"T11",12792.028,"Shade","Sunny","P. hernandesi","Large",13.9,12.792028,2021-12-03 11:28:00
2020-07-10 11:33:00,21.8,"T11",7268.688,"Shade","Sunny","P. hernandesi","Large",13.9,7.268688,2021-12-03 11:33:00
2020-07-10 11:38:00,21.9,"T11",3634.912,"Shade","Sunny","P. hernandesi","Large",14.1,3.634912,2021-12-03 11:38:00
2020-07-10 11:43:00,22.2,"T11",5233.774,"Shade","Sunny","P. hernandesi","Large",14.3,5.233774,2021-12-03 11:43:00
2020-07-12 10:05:00,28.1,"T13",74418.605,NA,NA,"P. hernandesi","Large",36.5,74.418605,2021-12-03 10:05:00
2020-07-12 10:10:00,28.3,"T13",74418.605,NA,NA,"P. hernandesi","Large",36.4,74.418605,2021-12-03 10:10:00
2020-07-12 10:15:00,29.3,"T13",74418.605,NA,NA,"P. hernandesi","Large",35.9,74.418605,2021-12-03 10:15:00
